CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,CONFIG,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
8803,2017,19,134,1-19-2017-134-02,2,12,6,04:10,5,2,1,4,24,2,2,3,2,2,0,"V1 was traveling west on two lane, two way roadway. V1 traveled across the eastbound travel lane and departed the south roadside. V1 then struck a culvert with the right front wheel/tire and became airborne. V1 then contacted its frontal plane with the up-slope of a ditch.",102.089013427492,9,2
8806,2017,31,48,1-31-2017-048-09,9,12,3,18:14,5,2,1,0,0,0,0,3,9,9,0,V1 was traveling northbound when V1 went off the roadway traveling down an embankment. V1 then crossed a paved driveway and struck a utility pole on the front of the vehicle.  Upon impact V1 rotated clockwise striking an electric junction box on the left side before coming to final rest.,5792.34519201867,6,2
8804,2017,19,135,1-19-2017-135-06,6,12,6,13:18,2,1,2,1,1,1,0,4,2,2,5,V1 and V2 traveling west on highway in left lane. V2 tried to merge over in the right lane due a possible flat but could not due to traffic. V1 went around V2s left side and continued to pass V1. V1s right side contacted V2s left side.,528.510318481419,9,2
8802,2017,26,77,1-26-2017-077-03,3,12,5,17:10,3,3,4,2,5,4,0,4,2,2,1,"V1 was traveling northbound. V2, V3, V4 were all stopped. V1 did not stop in time and attempted turn right to avoid impact but the front end of V1 impacted the back of V2. V2 was pushed forward and the front end impacted the back of V3. V3 was pushed forward and the front end of V3 impacted the back of V4.",544.569920310641,10,2
8805,2017,19,136,1-19-2017-136-04,4,12,6,16:06,3,1,2,0,0,0,0,6,2,2,1,V1 and V2 were both traveling northbound with V2 ahead of V1. V2 stopped and V1's front plane contacted V2 rear plane.,1670.91509537102,9,2
8809,2017,17,91,1-17-2017-091-04,4,12,1,13:40,2,1,2,0,0,0,0,0,2,2,4,"V2 was traveling westbound on three-lane two-way roadway, and crossing through a four-way intersection. V1 was traveling southbound on a four-lane two-way roadway, and crossing through a four-way intersection. Front of V2 contacted the left-side of V1 in the four-way intersection.",1129.31246423995,4,2
8810,2017,17,92,1-17-2017-092-08,8,12,5,23:21,1,1,2,3,11,2,1,3,9,1,2,"V1 was traveling southbound on a two way, four lane median divided roadway.  V2 was traveling northbound on the same roadway.  V1 departed the southbound lanes and crossed over the median and struck V2 with the front of V1.  Both vehicles came to final rest off of the roadway.",265.668325446656,4,2
8808,2017,17,90,1-17-2017-090-02,2,12,6,14:14,1,1,2,4,34,3,2,3,9,9,2,"V1 was traveling northbound on a two lane, two way roadway.  V2 was negotiating a curve to the left heading southbound on a two lane, two way roadway.  The front of V1 contacted the front of V2.",70.2577413226443,4,2
8814,2017,22,118,1-22-2017-118-05,5,12,6,12:48,4,2,1,1,1,2,0,4,2,2,0,"V1 was northbound on a two-lane highway when it began to fishtail and lose control. V1 departed left (west) side of the roadway, striking a sign post with its right side (event 1). V1 then rolled four-quarter turns coming to rest on its wheels.",106.503082895467,12,2
8569,2017,30,94,1-30-2017-094-01,1,11,5,07:29,4,1,1,3,10,1,1,1,9,1,0,"Vehicle 1 was traveling west in lane 2 on a two-lane divided roadway with a dirt median.  Vehicle 1 departed the left road edge, steered right and returned to the road.  It departed the right road edge onto the gravel shoulder and rolled left 3-quarter turns.",296.473531547872,10,2
8821,2017,15,109,1-15-2017-109-02,2,12,3,18:09,3,1,2,1,1,1,0,6,9,9,1,"V1 and were both traveling on a one-way entrance ramp roadway with a single lane of travel. On this roadway, the frontal plane of V1 contacted the rear plane of V2.",67.7435996451289,1,2
8817,2017,13,123,1-13-2017-123-04,4,12,7,02:27,5,2,1,0,0,0,0,0,2,2,0,Vehicle 1 was traveling southbound in the first of six lanes. The driver of V1 lost directional control of the vehicle and departed the roadway on the right side. The front of V1 contacted a light pole and a tree.,5139.79718527359,7,2
8820,2017,15,108,1-15-2017-108-06,6,10,4,06:46,3,1,2,99,99,0,0,4,2,2,1,"V1 and V2 were both traveling eastbound in the center lane of a Parkway with three lanes of travel.  On this roadway, the frontal plane of V1 contacted the rear plane of V2.",1685.83729673499,1,2
8828,2017,21,74,1-21-2017-074-01,1,11,7,04:30,5,3,1,6,75,1,1,1,9,1,0,"V1 was traveling southbound through the right hand curve of the roadway when it departed the roadway on the left.  V1 traversed a downward sloping embankment, then vaulted through the air.  V1 touched down on a graded lot, and V1 caught fire.",121.777836364402,11,2
8822,2017,33,125,1-33-2017-125-10,10,12,1,14:40,5,2,1,0,0,0,0,0,2,2,0,"Vehicle #1 was traveling east. It had a single axle trailer loaded with lumber, but with a center of gravity aft of the axle. V1 lost control and departed the road to the right. The front plane of V1 contacted a barbed wire fence.",947.239908575176,12,2
8819,2017,30,101,1-30-2017-101-02,2,12,2,09:50,1,1,2,2,6,3,0,3,2,2,4,Vehicle 1 was traveling east in the left turn lane turning left (north) at the intersection on a 4-lane divided roadway. Vehicle 2 was traveling west in lane 4 on a 5-lane divided roadway crossing through the same intersection when the front of Vehicle 1 contacted the front of Vehicle 2.,61.3244750211792,10,2
8815,2017,13,121,1-13-2017-121-04,4,11,3,21:30,6,2,1,0,0,0,0,0,2,2,0,Vehicle 1 was traveling westbound in the fourth of 4 lanes. An impact attenuator was in place closing the lane. The front of V1 contacted the attenuator and rebounded across all lanes. The right side of V1 contacted the concrete wall north of the roadway.,5139.79718527359,7,2
8823,2017,33,126,1-33-2017-126-06,6,12,1,99:99,1,1,2,1,1,1,0,9,2,2,2,Vehicle #1 was traveling SW approaching an intersection. Vehicle #2 was stopped at that intersection facing north. V1 turned left and the front end of V1 contacted the front end of V2.,98.4342757274466,12,2
8816,2017,13,122,1-13-2017-122-02,2,12,7,19:16,2,2,2,3,22,4,1,3,2,2,4,V1 was traveling south east bound in lane 1 of 2 of an intersection. V2 was traveling south west bound in lane 3 of 3 of the same intersection. V1 traveled through the intersection where the front of V1 came into contact with the right side of V2. V1 then spun clockwise. This caused the left side of V1 to come into contact with the right side of V2.,114.328719007773,7,2
8824,2017,33,127,1-33-2017-127-06,6,12,2,13:27,5,1,1,99,99,0,0,9,2,2,0,Vehicle 1 was traveling south. V1 experienced mechanical problems and attempted to exit the roadway to the right. The front plane of V1 contacted a utility pole.,98.4342757274466,12,2
8811,2017,18,71,1-18-2017-071-09,9,12,7,14:47,7,2,1,1,2,1,0,4,2,2,0,"Vehicle #1 was traveling South.  V1 departed the road to the right and rolled over 10 quarter-turns to the right.  During the rollover, the left of V1 contacted a tree and V1 came to rest against the tree.",9984.70215625247,6,2
8825,2017,20,154,1-20-2017-154-05,5,12,6,18:45,5,2,1,2,12,1,0,3,9,2,0,V1 was negotiating a right hand curve whilst traveling West on a residential 2 lane roadway with traffic in the opposite direction. V1 departed the road the the left where the front of V1 struck a tree causing sideswipe type damage. V1 continued and struck two rocks causing damage to the front left wheel rim before coming to rest.,37.3161505322178,11,2
8829,2017,20,157,1-20-2017-157-03,3,11,4,15:27,1,1,2,1,1,2,0,4,2,2,4,"V1 was traveling East on a 2 way roadway with traffic in the opposite direction. V2 was traveling West on the same roadway. As both vehicles entered the intersection, V1 made a left turn and the front of V1 collided with the front of V2.",218.970338164102,11,2
8827,2017,20,156,1-20-2017-156-03,3,12,2,14:46,2,1,2,1,3,1,0,6,2,2,4,V1 was traveling east through a four-way intersection. V2 was traveling south through the same intersection. The front of V1 contacted the right side of V2.,218.970338164102,11,2
8830,2017,24,136,1-24-2017-136-04,4,12,3,14:46,2,1,2,0,0,0,0,0,2,2,4,"V1 was entering the intersection, making a left turn, heading south on a two way, four lane roadway.   V2 was entering the same intersection, heading east on the same roadway.  The front of V2 made contact with the right side of V1.",1137.69106047737,1,2
8796,2017,14,68,1-14-2017-068-03,3,10,7,17:18,3,1,2,99,99,0,0,9,2,2,1,V1 and V2 were traveling in the same lane in North easterly direction. V1's front contacted V2's rear.,3945.06329022054,8,2
8777,2017,10,62,1-10-2017-062-07,7,12,3,18:39,2,1,2,0,0,0,0,0,2,2,4,"V1 was traveling southbound on a two lane non-divided roadway, V2 was traveling northbound on the same roadway. V1 made a left hand turn into a private drive when the frontal plane of V2 struck the right side of V1.",39.7072252191354,4,2
8799,2017,28,65,1-28-2017-065-10,10,12,3,23:17,6,1,1,0,0,0,0,0,2,2,0,"V1 was north bound on a a two lane non-divided roadway, when a deer entered the roadway. V1 impacted the animal with it frontal plane.",6202.57955857487,3,2
8800,2017,28,66,1-28-2017-066-07,7,12,3,17:22,6,1,1,0,0,0,0,0,2,2,0,V1 was southeast bound on a two lane non-divided roadway when a deer entered the roadway. V1 impacted the deer with its frontal plane.,791.668073602525,3,2
8832,2017,26,78,1-26-2017-078-07,7,12,7,18:24,3,2,3,0,0,0,0,0,2,2,1,"V1, V2, and V3 were traveling westbound in the number 1 lane on a 3 lane roadway. The front end of V1 impacted the rear end of V2. The force of the impact pushed the front end of V2 into the rear end of V3.",2057.70649426694,10,2
8772,2017,15,106,1-15-2017-106-05,5,11,4,07:15,2,1,2,1,1,1,0,4,2,2,4,"V1 was traveling eastbound in the left lane of a two way roadway with two lanes of travel in each direction. V2 was traveling westbound in the right lane on the same roadway. As V1 was making a left turn, the frontal plane of V2 made contact with the right plane of V1.",138.682642935138,1,2
8833,2017,32,148,1-32-2017-148-06,6,12,3,15:56,2,2,2,9,97,1,0,0,2,2,4,V1 was traveling northbound toward an intersection. V2 was traveling southbound toward the same intersection. At the intersection V1 turned west bound. V2 continued southbound through the intersection. During the intersection the front of V2 contacted the right side of V1. V1 then rolled over left side leading two quarter turns.,2055.5249207404,7,2
8813,2017,29,36,1-29-2017-036-10,10,12,7,01:19,5,1,1,0,0,0,0,0,2,2,0,V1 was traveling southbound and turned left onto a street and began traveling eastbound. V1 over-corrected while driving and impacted a tree before stopping at final rest.,8578.82685204817,2,2
8837,2017,30,102,1-30-2017-102-02,2,12,1,02:42,4,2,1,4,41,1,1,3,2,2,0,"Vehicle 1 was traveling east in lane 1 on a 2-lane roadway with a dirt median dividing the opposing 2 lanes of travel.  Vehicle 1 departed the right road edge where it contacted a metal post.  The vehicle steered left, returned to the roadway and crossed both lanes to the left.  It departed the left road edge onto the dirt median where it steered right slightly then tripped and rolled left 5-quarter turns and came to rest on the driver side in the median.",61.3244750211792,10,2
8843,2017,23,127,1-23-2017-127-03,3,12,4,17:44,3,2,3,99,99,0,0,9,2,2,1,"Vehicles 1,2, and 3, were all traveling northbound in lane 2 of a 4 lane divided roadway.  As traffic was slowing down, the front of V1 contacted the rear of V2, which caused the front of V2 to then contact the rear of V3.",222.500888838269,5,2
8840,2017,24,137,1-24-2017-137-04,4,12,4,13:48,2,4,2,0,0,0,0,0,2,2,4,"V1 was traveling north on a two lane, two-way roadway, approaching an intersection.  V2 was traveling east on a two lane, two-way roadway, passing through the same intersection.  The front of V1 made contact with the right side of V2. V2 continued traveling southeast, exiting the roadway. The front of V2 made contact with a post and a mailbox.  V2 continued to travel, coming to final rest in shrubs.",635.469590195683,1,2
8844,2017,23,128,1-23-2017-128-07,7,12,2,16:35,3,1,2,1,1,1,0,0,2,2,1,"V1 and V2 were traveling north; V1 lost control on the snow-covered roadway, and partially departed the lane to the right, and came to a stop in a snow drift. V2, behind V1, also lost control and the front of V2 impacted the back of V1, after which, V2 departed the roadway to the left.",845.058873196539,5,2
8845,2017,23,129,1-23-2017-129-03,3,12,5,17:22,4,2,1,3,9,1,1,6,2,9,0,"Vehicle 1 was going north on the roadway. Vehicle 1 veered left over the center line, made contact with its front end to a guardrail end, then departed the left side of roadway and overturned 4 quarter turns down an embankment and into a stream.",222.500888838269,5,2
8841,2017,24,138,1-24-2017-138-06,6,12,4,06:49,2,4,2,1,2,2,0,4,2,2,4,V1 was traveling eastbound approaching a stop sign controlled intersection.  V2 was traveling northbound approaching the intersection and did not have a stop sign.  V1 proceeded into the intersection when the front of V2 contacted the right side of V1.  After initial impact the right side of V1 contacted the left side of V2 in a side slap manner.  V1 continued east traveling off the roadway where the undercarriage struck railroad tracks and continued forward into a utility pole.,287.710850287499,1,2
8851,2017,10,66,1-10-2017-066-03,3,12,6,06:21,2,2,3,0,0,0,0,0,2,2,4,"V1 was traveling in the second lane of a four lane street heading westbound approaching an intersection. V2 was traveling eastbound in the left turn only lane of a three lane street at the same intersections as V1, attempting to make a left turn to travel northbound . V3 was in the left lane of a three lane street, stopped for a red light at the intersection, traveling southbound. 
The frontal plane of V1 impacted the right side plane of V2, as V2 crossed the intersection. V2 then rotated counterclockwise impacting the frontal plane of V3.",49.9471853241298,4,2
8846,2017,24,139,1-24-2017-139-04,4,12,4,16:07,2,1,2,1,1,1,0,4,2,2,4,"V1 was initially traveling southeast on a two-way, two lane roadway, making a left turn at the intersection.  V2 was traveling northwest through the same intersection.  As V1 turned left, the front of V2 made contact with the right side of V1.",635.469590195683,1,2
8860,2017,16,89,1-16-2017-089-04,4,12,1,15:38,2,1,1,0,0,0,0,0,2,2,9,V1 was legally parked on a one way street facing south along the west road edge. V1's car door was opened as V2 traveled southbound down the roadway. The front right side of V2 impacted with the open door of V1.,1935.81901040284,5,2
8861,2017,16,90,1-16-2017-090-09,9,12,4,03:00,5,1,1,9,97,1,0,8,2,2,0,"V1 was southbound on a 4 lane roadway. V1 departed the original travel lane to the left and then departed the roadway to the left.  V1 impacted with a concrete slab, crossed a sidewalk and then a business driveway, impacted the curb and came to final rest pointing southbound.",3126.49455209188,5,2
8858,2017,27,32,1-27-2017-032-06,6,12,5,15:51,3,1,2,0,0,0,0,0,9,9,1,V1 and V2 were headed south on a two way three lane road. The front of V1 impacted the rear of V2.,353.958717135703,3,2
8859,2017,17,93,1-17-2017-093-09,9,12,4,08:56,1,1,2,1,1,1,0,6,9,9,4,"V1 was traveling westbound on a three lane, two way roadway approaching an intersection.  V2 was traveling eastbound on a two lane, two way roadway approaching the same intersection.  V1 attempted to turn left at the intersection and the front of V1 contacted the front of V2.",1405.40950226752,4,2
8865,2017,19,137,1-19-2017-137-08,8,12,1,21:35,4,3,1,1,1,1,0,4,2,2,0,V1 was traveling south when it departed the left road edge into the median. V1's front plane contacted a sign. V1 then crossed over the northbound lanes and departed the east road edge. V1 tripped and rolled left one quarter turn onto the drivers side and the top plane contacted a tree.,434.346179334881,9,2
8871,2017,33,128,1-33-2017-128-10,10,12,3,20:17,3,3,3,0,0,0,0,0,2,2,1,"Vehicles #1 and #2 were stopped for traffic, facing east. Vehicle #3 was traveling east and attempted to brake, but suffered a brakes failure. V3 began to rotate clockwise, and the front plane of V3 contacted the back plane of V2. The front plane of V2 contacted the back plane of V1. V3 continued to rotate and departed the road to the right and its left plane contacted an embankment.",138.350522187221,12,2
8866,2017,19,138,1-19-2017-138-08,8,12,3,10:38,1,1,1,0,0,0,0,4,2,2,0,V1 traveling Northeast on off ramp departed roadway right and contacted a tree with its frontal plane before coming to final rest.,434.346179334881,9,2
8875,2017,29,37,1-29-2017-037-03,3,12,5,14:11,3,1,2,0,0,0,0,6,2,2,1,V1 and V2 were traveling northbound. V1 stopped when a non contact vehicle ahead of it turned into a driveway. The front plane of V2 then impacted the rear plane of V1.,498.417749234191,2,2
8867,2017,19,139,1-19-2017-139-04,4,12,7,19:51,5,2,1,0,0,0,0,0,9,9,0,V1 was traveling westbound and departed the right road edge. V1 contacted a barbed wire fence with the front and right planes. V1 then contacted a tree with the right plane.,1782.53610427378,9,2
8872,2017,33,129,1-33-2017-129-04,4,12,1,20:35,4,3,1,99,99,0,0,9,9,9,0,"Vehicle1 was traveling north. V1 exited the road to the left and the front plane contacted a dirt embankment, and an unknown plane contacted a fence. V1 then rolled end over end for 7 1/4 turns.",65.0090935907276,12,2
8873,2017,33,130,1-33-2017-130-04,4,12,7,05:00,5,1,1,1,1,2,0,0,1,2,0,Vehicle 1 was traveling west. V1 exited the roadway to the south. The front plane of V1 contacted a dirt embankment.,65.0090935907276,12,2
8879,2017,18,72,1-18-2017-072-04,4,12,2,19:41,6,1,1,0,0,0,0,0,2,2,0,Vehicle #1 was traveling west.  The front of V1 contacted an animal in the road.,1390.56346152585,6,2
8877,2017,22,119,1-22-2017-119-01,1,12,7,22:43,4,2,1,4,34,1,1,1,1,1,0,"V1 was Eastbound on a two lane, two way, undivided roadway. V1 left the roadway on the right and rolled 6 qtr turns coming to rest on its top.",96.8900178978492,12,2
8880,2017,18,73,1-18-2017-073-01,1,12,5,19:25,4,4,1,4,34,2,1,1,2,1,0,"Vehicle #1 was traveling south, on a two way, two lane, undivided roadway. V1 departed the roadway to the left. V1 crossed over an intersecting roadway. The front of V1 contacted a sign post. V1 rolled over 8 quarter-turns to the right. During the rollover, the back of V1 contacted 2 trees. V1 came to final rest on it's wheels.",136.741276248965,6,2
8868,2017,13,124,1-13-2017-124-02,2,12,3,20:58,3,1,2,1,1,1,0,0,2,2,1,"Vehicle 1 was traveling eastbound in the third of five lanes approaching an intersection. Vehicle 2 was stopped eastbound in the same lane, ahead of V1. The front of V1 contacted the back of V2.",267.374967853857,7,2
8882,2017,21,75,1-21-2017-075-04,4,11,4,22:00,2,5,3,99,99,0,0,6,9,9,0,"V1 was traveling northbound approaching the intersection. V2 was stopped facing westbound at the intersection (for the STOP sign). V3 was traveling northbound through the intersection ahead of V1. Prior to the intersection, V1 departed the roadway on the right, struck a curb, then reentered the roadway. Continuing in a northerly direction, V1 sideswiped the front end of V2, then again departed the roadway on the right, striking the curb. V1 reentered the roadway and sideswiped the right side of V3. V1 then came to rest after is front end came into contact with the back end of V4, which was legally parked facing northbound.",937.75875424882,11,2
8883,2017,21,76,1-21-2017-076-07,7,11,4,17:29,2,1,2,1,1,1,0,4,1,9,6,"V1 was traveling westbound through the right hand curve of the roadway.  V2 was traveling eastbound through the left hand curve of the roadway.  V1 departed its lane on the left, and the front end of V1 sideswiped the left side of V2.",1176.55804083148,11,2
8838,2017,11,61,1-11-2017-061-02,2,11,5,05:40,3,1,2,9,97,1,0,8,9,9,1,V1 was traveling eastbound on a four lane divided highway in the number 1 lane.  V2 was traveling eastbound on the same four lane divided highway in front of V1.  The frontal plane of V1 struck the rear of V2.,356.971069883789,8,2
8839,2017,11,62,1-11-2017-062-02,2,12,3,12:15,2,1,2,9,97,1,0,8,2,2,4,V2 was traveling southbound on a 3 lane divided roadway in the number 3 lane.  V1 was traveling westbound on a 3 lane divided roadway in the number 2 lane.  V2 was attempting to turn left.  The frontal plane of V1 impacted the left side of V2.,356.971069883789,8,2
8812,2017,29,35,1-29-2017-035-03,3,12,4,10:34,1,1,2,2,4,2,0,4,2,2,4,"V1 was traveling northbound on a four lane divided roadway in the number two lane entering an intersection.  V2 was traveling southbound on a three lane divided roadway in the number two lane entering an intersection.  V1 turned into the path of V2, where the frontal plane of V1 struck the frontal plane of V2.",516.928918065144,2,2
8850,2017,28,67,1-28-2017-067-05,5,12,4,10:46,4,2,1,4,29,2,1,3,2,1,0,"V1 was East bound on a two lane non-divided roadway. V1 left the roadway to the right, rotating clockwise. V1 impacted a mailbox with its left side plane. V1 then rolled over coming to final rest on its wheels.",104.63450295258,3,2
8890,2017,32,152,1-32-2017-152-01,1,8,6,21:05,5,4,1,5,59,4,3,1,1,1,0,"V1 was traveling west on a major highway. V1 departed the lane of travel to the left, departed the roadway to the left and impacted a concrete traffic barrier with its left side in a sideswipe impact. V1 bounced back onto the highway and crossed all lanes of travel to its right. The front of V1 impacted an exit sign. V1 continued west and entered the exit ramp of the highway. The right side of V1 impacted the northern concrete traffic barrier in a side swipe impact. V1 departed the exit ramp to the south onto a grassy median. V1 started to rotate counter clockwise. V1 impacted the concrete base of a light pole with its right side",174.50197157516,7,2
8892,2017,31,50,1-31-2017-050-10,10,12,4,17:01,4,3,1,1,1,1,0,0,2,2,0,"V1 was traveling west bound when a deer ran into roadway. V1 steered right, striking a culvert with a steel drain pipe. V1 became airborne and began to rotate clockwise. The front of V1 contacted concrete steps within the embankment while airborne. V1 continued to rotate clockwise and landed on the roadway. V1 then rolled four quarter turns left and came to rest on its wheels.",1073.84216837139,6,2
8891,2017,32,153,1-32-2017-153-02,2,12,7,02:10,2,3,2,2,5,1,0,4,9,2,5,V1 and V2 were both traveling northbound on a 4 lane highway. V1 was traveling in lane 3. V2 was traveling in lane 2. As V1 veered into lane 2 the front of V1 contacted the left side of V2. V1 then traveled westbound across lane 3 and 4. The front of V1 contacted the concrete barrier. V1 deflected off the barrier and the left side of V1 contacted the barrier. V1 then returned to the roadway and came to rest in lane 2.,57.7373547747206,7,2
8884,2017,22,121,1-22-2017-121-10,10,12,2,17:24,2,1,2,0,0,0,0,6,2,2,4,V2 was Northbound on a 5 lane city road. V2 was entering onto the 5 lane road (East to West) from a parking lot. The front of V1 collided with the right side of V2.,2496.7765989064,12,2
8853,2017,26,79,1-26-2017-079-06,6,12,4,10:48,3,1,2,99,99,0,0,6,2,2,1,V1 and V2 were both traveling eastbound. V1 was traveling in the #2 lane and attempted to change lanes to the #1 lane but went back to the #2 lane abruptly where V2 was traveling. The front end of V2 impacted the back end of V1.,1175.98657313624,10,2
8886,2017,30,103,1-30-2017-103-04,4,12,6,11:34,2,3,3,1,1,1,0,0,2,2,4,Vehicle 1 was traveling south on a 3-lane roadway in lane 2 turning left at the intersection. Vehicle 1 was traveling north in lane 1 on a 3-lane roadway passing through the same intersection. Vehicle 3 was stopped facing west in lane 1 on a 3-lane roadway intending to turn right at the same intersection. The front of Vehicle 2 contacted the right side of Vehicle 1. Vehicle 1 rotated counter-clockwise and the right side of Vehicle 1 contacted the left side of Vehicle 2. V2 then traveled east and the front of V2 contacted the left side of V3.,1473.08117807378,10,2
8895,2017,12,72,1-12-2017-072-03,3,12,3,14:35,2,1,2,1,1,1,0,6,2,2,4,Vehicle #1 was traveling west bound. Vehicle #2 was traveling north bound. Both Vehicles entered the intersection and V1's front bumper contacted V2's left side.,1416.44009618599,9,2
8896,2017,12,73,1-12-2017-073-03,3,12,5,17:42,2,2,3,1,1,1,0,4,2,2,4,Vehicle #1 was traveling west bound. Vehicle #2 and Vehicle #3 were traveling east and attempting to turn left at an intersection. V1 entered the intersection and impacted the front bumper on the right back quarter panel of V2. V1 then proceeded west bound and impacted the front bumper again on the front of V3.,1416.44009618599,9,2
8898,2017,30,105,1-30-2017-105-02,2,12,3,14:37,2,1,2,1,1,3,0,3,2,2,4,Vehicle 1 was traveling south in lane 2 turning left at an intersection on a 5-lane roadway.  Vehicle 2 was traveling north in lane 2 on the same roadway when the front of Vehicle 1 contacted the front of Vehicle 2. Vehicle 1 rotated counter-clockwise and rolled to a stop on northbound side of roadway.,36.9847426137107,10,2
8900,2017,15,111,1-15-2017-111-04,4,12,3,19:10,3,1,2,0,0,0,0,0,2,2,1,"V1 was traveling southbound in the right lane of a divided two-way roadway with two lanes of travel in each direction.  V2 was on the same roadway in front of V1 attempting to turn right at the intersection heading westbound.  On this roadway, the frontal plane of V1 contacted the rear plane of V2.",1259.18360163318,1,2
8854,2017,26,80,1-26-2017-080-03,3,12,7,17:05,2,1,2,1,1,1,0,9,2,2,9,V1 and V2 were both southbound on a four-lane divided roadway. V1 was stopped on the right side (west) of the road and V2 was traveling in lane two. V1 initiated a u-turn and its left side was struck by the front end of V2.,810.478641073217,10,2
8899,2017,32,154,1-32-2017-154-07,7,8,4,08:45,5,3,1,0,0,0,0,0,2,2,0,"V1 was traveling east on a wet, one way roadway, negotiating a left curve. V1 departed the roadway to the left and onto the grassy non-raised median. V1 partially departed the median to the opposite lane of traffic. V1 moved back onto the median and impacted a traffic sign on the median with its front. V1 moved south and crossed its original lane of travel before departing the roadway to the south. The front of V1 impacted a wire fence. V1 continued south and impacted a tree with its front.",2691.73344465878,7,2
8887,2017,30,104,1-30-2017-104-03,3,12,3,22:13,5,1,1,0,0,0,0,0,2,2,0,Vehicle 1 was traveling north on a 2-lane roadway negotiating a left turn when it departed the right road edge and contacted a block wall.,421.167008455504,10,2
8852,2017,10,67,1-10-2017-067-07,7,12,5,17:45,2,1,2,0,0,0,0,9,2,2,4,"Vehicle #1 was traveling northeast and Vehicle #2 was traveling southeast; both vehicles were approaching the same intersection. V1 entered the intersection turning left; V2 entered the intersection going straight, and the front of V1 impacted the right side of V2.",187.578661672484,4,2
8905,2017,25,51,1-25-2017-051-09,9,12,3,11:31,4,1,1,99,99,0,0,8,2,2,0,"V1 was traveling south in lane one of a two lane, two way roadway. V1 partially exited the roadway to the right, upon  re-entering the roadway V1 slid on the icy roadways and begun to rotate in a counterclockwise rotation. V1 exited the roadway to the left in the rotation and entered a rollover right side leading for four quarter turns landing on its wheels at final rest.",2248.17585176391,2,2
8870,2017,14,70,1-14-2017-070-02,2,12,7,02:18,5,3,1,1,2,4,0,3,2,2,0,V1 traveled off of the roadway to the right and struck the ground with it's undercarriage. V1 then struck the ground again with it's undercarriage before returning to roadway.,216.318125742932,8,2
8876,2017,29,38,1-29-2017-038-08,8,12,6,18:24,2,1,2,9,97,1,0,8,2,2,4,V1 was traveling southbound on a 4 lane divided roadway in lane number two entering an intersection.  V2 was traveling northbound on a 4 lane divided roadway in lane number two entering the same intersection.  V1 turned left as V2 entered the intersection.  The frontal plane of V2 struck the right side of V1.,411.508625257646,2,2
8862,2017,20,158,1-20-2017-158-03,3,12,2,07:55,3,4,3,1,1,2,0,4,2,2,1,"V1 was traveling North on a 2 lane rural highway with traffic in the opposite direction. V2 was stationary in the same lane as V1 waiting to turn left into the driveway of a private business. V3 was traveling in the opposite direction. The front of V1 collided with the rear of V2 pushing V2 into the opposite lane. The front of V2 collided with the front of V3. V3 continued of the roadway to the right, mounted a curb , struck a rock then collided with a fence before coming to rest.",243.961867646916,11,2
8863,2017,20,159,1-20-2017-159-04,4,12,7,16:30,5,2,1,1,2,2,0,6,2,2,0,"V1 was traveling south approaching a T-intersection in the Number 1 lane of a five lane roadway. The roadway consisted of a single southbound lane, two-left turn lanes routing southbound traffic onto an eastbound intersecting roadway, and two lanes of northbound traffic. Just prior to reaching the intersection an unidentified vehicle in the left turn lane adjacent to V1's travel lane turned to the right and entered the southbound lane. The driver of V1 turned V1 to the right and departed the right side of the roadway. The front of V1 struck a sloping metal cable that secured a utility pole and overturned to its left and came to final rest in the southbound lane of the roadway. V1 was traveling south on a roadway that consisted of one southbound lane, two left turn lanes and two lanes of traffic in the opposite direction. An unidentified vehicle traveling in front made a sharp move from the left turn lane into the southbound lane. V1 steered to the right, left the roadway and struck a cable supporting a utility pole. V1 rolled and came to rest on its side.",772.060382186646,11,2
8864,2017,20,160,1-20-2017-160-07,7,12,2,08:43,2,1,2,99,99,0,0,9,2,2,4,V1 was making a left turn at a T-intersection across two northbound lanes of roadway. V2 was traveling north in the number 2 lane and the left front of V1 collided with the right side of V2.,1033.66503269002,11,2
8929,2017,23,130,1-23-2017-130-05,5,12,4,07:10,5,1,1,5,50,2,2,1,2,1,0,"V1 was traveling east in lane 1 of a 2-way undivided roadway when it lost control and departed the left side of the roadway, traveled down an embankment, and struck a utility pole with the vehicle's right side.",68.4773923035499,5,2
8930,2017,23,131,1-23-2017-131-09,9,12,1,16:19,5,1,1,1,2,1,0,4,2,2,0,V1 was traveling Northbound in lane 1 of a 2-way undivided roadway when it departed the right side of the roadway in a clockwise yaw and struck a utility pole with the left side before coming to a final rest.,1438.95135124352,5,2
8931,2017,23,132,1-23-2017-132-04,4,12,3,17:50,3,1,2,0,0,0,0,0,2,2,1,Vehicles 1 and 2 were traveling southwest.  Both Vehicles were approaching a traffic signal at a 4-way intersection.  Vehicle 1 stopped at the intersection and Vehicle 2 made contact with its front end to Vehicle 1's rear at the intersection.,851.326942252902,5,2
